[-0.9, -0.29999999999999993, -0.29999999999999993, -0.09999999999999998]
[-0.9, -0.29999999999999993, -0.29999999999999993, 0.09999999999999998]
[-0.9, -0.29999999999999993, -0.09999999999999998, -0.29999999999999993]
[-0.9, -0.29999999999999993, -0.09999999999999998, -0.09999999999999998]
[-0.9, -0.29999999999999993, -0.09999999999999998, 0.09999999999999998]
[-0.9, -0.29999999999999993, -0.09999999999999998, 0.30000000000000016]
[-0.9, -0.29999999999999993, 0.09999999999999998, -0.29999999999999993]
[-0.9, -0.29999999999999993, 0.09999999999999998, -0.09999999999999998]
[-0.9, -0.29999999999999993, 0.09999999999999998, 0.09999999999999998]
[-0.9, -0.29999999999999993, 0.09999999999999998, 0.30000000000000016]
[-0.9, -0.29999999999999993, 0.30000000000000016, -0.09999999999999998]
[-0.9, -0.29999999999999993, 0.30000000000000016, 0.09999999999999998]
[-0.9, -0.09999999999999998, -0.29999999999999993, -0.29999999999999993]
[-0.9, -0.09999999999999998, -0.29999999999999993, -0.09999999999999998]
[-0.9, -0.09999999999999998, -0.29999999999999993, 0.09999999999999998]
[-0.9, -0.09999999999999998, -0.29999999999999993, 0.30000000000000016]
[-0.9, -0.09999999999999998, -0.09999999999999998, -0.29999999999999993]
[-0.9, -0.09999999999999998, -0.09999999999999998, -0.09999999999999998]
[-0.9, -0.09999999999999998, -0.09999999999999998, 0.09999999999999998]
[-0.9, -0.09999999999999998, -0.09999999999999998, 0.30000000000000016]
[-0.9, -0.09999999999999998, 0.09999999999999998, -0.29999999999999993]
[-0.9, -0.09999999999999998, 0.09999999999999998, -0.09999999999999998]
[-0.9, -0.09999999999999998, 0.09999999999999998, 0.09999999999999998]
[-0.9, -0.09999999999999998, 0.09999999999999998, 0.30000000000000016]
[-0.9, -0.09999999999999998, 0.30000000000000016, -0.29999999999999993]
[-0.9, -0.09999999999999998, 0.30000000000000016, -0.09999999999999998]
[-0.9, -0.09999999999999998, 0.30000000000000016, 0.09999999999999998]
[-0.9, -0.09999999999999998, 0.30000000000000016, 0.30000000000000016]
[-0.9, 0.09999999999999998, -0.29999999999999993, -0.29999999999999993]
[-0.9, 0.09999999999999998, -0.29999999999999993, -0.09999999999999998]
[-0.9, 0.09999999999999998, -0.29999999999999993, 0.09999999999999998]
[-0.9, 0.09999999999999998, -0.29999999999999993, 0.30000000000000016]
